X,Y,Signal Strength,Signal Quality,Network
67.07550611,24.91799585,27.125,Great,Telenor
67.07342794,24.91800909,29.88235294,Great,Telenor
67.07244195,24.91898328,31,Great,Telenor
67.06910471,24.92245965,29.6875,Great,Telenor
67.07551567,24.91802149,26.9,Good,Telenor
67.07677104,24.91764001,31,Great,Telenor
67.076743,24.91764894,27.22222222,Great,Telenor
67.07515278,24.91815934,28.35294118,Great,Telenor
67.07762828,24.91773863,15.3,Moderate,Telenor
67.06075177,24.79032813,29.14285714,Great,Jazz
67.05688622,24.78675635,22,Good,Jazz
67.05686413,24.78677435,23.5,Good,Jazz
67.05765939,24.78686046,31,Great,Jazz
67.05700721,24.78706338,24.07692308,Good,Jazz
67.04533622,24.79663071,29.21212121,Great,Jazz
67.04558533,24.79683982,30.875,Great,Jazz
67.04539667,24.79664436,28.84615385,Great,Jazz
67.04539086,24.79627861,31,Great,Jazz
67.04581533,24.79646999,24.75,Good,Jazz
67.05951101,24.78707788,31,Great,Jazz
67.05861609,24.78778595,29.5,Great,Jazz
67.05835914,24.78799074,30.95454545,Great,Jazz
67.05748969,24.78758331,27.88888889,Great,Jazz
67.05671051,24.78807825,31,Great,Jazz
67.05887401,24.7851777,31,Great,Jazz
67.03530792,24.79907452,26.5,Good,Jazz
67.07211052,24.79528117,28,Great,Jazz
67.07002599,24.80848913,27.88888889,Great,Jazz
67.05540038,24.8158077,23.2,Good,Jazz
67.05826452,24.8164422,21.54545455,Good,Jazz
67.0603761,24.80211798,27,Great,Jazz
67.05467165,24.7799559,22.2,Good,Jazz
67.05358949,24.78934621,31,Great,Jazz
67.05389611,24.78910481,31,Great,Jazz
67.05361589,24.78385421,26.55555556,Good,Jazz
67.05471853,24.78433768,28.25,Great,Jazz
67.05611976,24.79867174,22.85714286,Good,Jazz
67.0558758,24.79887349,26.61290323,Good,Jazz
67.09427073,24.84072863,15.3,Moderate,Jazz
67.10060049,24.84544755,23.8,Good,Jazz
67.23819557,24.85368811,16.92307692,Moderate,Jazz
67.09780393,24.846197,30.33333333,Great,Jazz
67.12937375,24.83607414,30.33333333,Great,Jazz
67.10666861,24.83893085,22,Good,Telenor
67.10950817,24.84264448,30.5,Great,Jazz
67.1522359,24.84197853,19.5,Moderate,Jazz
67.07630598,24.91974347,19.73684211,Moderate,Jazz
67.03433276,24.83507545,27,Great,Jazz
67.03408262,24.83773805,31,Great,Jazz
67.0345466,24.8356538,31,Great,Jazz
67.04435507,24.842118,30.7,Great,Jazz
67.03484157,24.83707301,29.75,Great,Jazz
67.03619996,24.8395762,24.25,Good,Telenor
67.03037755,24.838004,27,Great,Jazz
67.03641613,24.83918682,27.75,Great,Jazz
67.03893257,24.84101206,25.5,Good,Telenor
67.03427976,24.83988528,27.90909091,Great,Jazz
67.02192908,24.81194146,30.38461538,Great,Jazz
67.01916423,24.81030434,24.8,Good,Jazz
67.01904725,24.81008959,15.20833333,Moderate,Jazz
67.0212966,24.81110016,22.55555556,Good,Jazz
67.03256505,24.81192868,22.8,Good,Jazz
67.02098833,24.81495267,18.28571429,Moderate,Jazz
67.03007683,24.83558448,12.5,Bad,Telenor
67.03469417,24.91841173,28.92857143,Great,Jazz
67.07379545,24.99288473,26.8,Good,Telenor
67.04624246,24.92515216,28.6,Great,Telenor
67.03771896,24.93217065,21.88235294,Good,Telenor
67.04348322,24.93707504,31,Great,Telenor
67.04977366,24.93286432,24.3125,Good,Telenor
67.04222652,24.92779617,29.46153846,Great,Telenor
67.04368676,24.93731399,31,Great,Telenor
67.04506281,24.9519331,29.95744681,Great,Telenor
67.0718926,24.9737026,31,Great,Telenor
67.08907269,24.99022333,16.11111111,Moderate,Telenor
67.08806188,24.96337213,21.07692308,Good,Telenor
67.08973214,24.9850293,31,Great,Telenor
67.07140781,24.93526348,25.95,Good,Telenor
67.08122458,24.96618997,15,Moderate,Telenor
67.08581303,24.99051304,25.875,Good,Telenor
67.09002017,24.9831854,11.55319149,Bad,Telenor
67.0646452,24.79491782,30.75,Great,Telenor
67.07802665,24.80728821,29,Great,Telenor
67.07454221,24.82865127,31,Great,Telenor
67.06953496,24.81445795,22.5,Good,Telenor
67.06008177,24.81826794,27.25,Great,Telenor
67.04736562,24.79800709,29.2,Great,Telenor
67.04679637,24.82408437,25.5,Good,Telenor
67.07043065,24.82706686,31,Great,Telenor
67.05540211,24.80868884,26,Good,Telenor
67.06100536,24.83840314,17.5,Moderate,Telenor
67.05976901,24.84014626,31,Great,Telenor
67.06997142,24.83360935,25,Good,Telenor
67.06954663,24.83441991,18.16666667,Moderate,Telenor
67.06522651,24.79086659,31,Great,Telenor
67.03445011,24.91994211,26.25,Good,Jazz
67.0333567,24.92137159,17.2,Moderate,Telenor
67.0377167,24.91974523,26.2,Good,Telenor
67.02154789,24.91998283,21.25,Good,Telenor
67.02138642,24.92032198,25,Good,Telenor
67.03736559,24.90783626,25.04166667,Good,Telenor
67.08663691,24.99611821,25.88888889,Good,Jazz
67.10839065,25.01257603,23.83333333,Good,Telenor
67.03525423,24.90641764,12.53846154,Bad,Jazz
67.02547311,24.921839,30.5,Great,Jazz
67.13447702,24.92162504,29.78571429,Great,Jazz
67.14845797,24.79998544,31,Great,Jazz
67.11241234,24.92928574,30.5,Great,Jazz
67.12587879,25.01963939,31,Great,Jazz
67.03385533,24.87328224,29.58333333,Great,Telenor
67.07820838,24.93478371,11.63636364,Bad,Telenor
67.07707446,24.93490586,31,Great,Telenor
67.07798165,24.93396323,29.55555556,Great,Telenor
67.07749225,24.93513101,25.66666667,Good,Telenor
67.07875919,24.93487389,24.23809524,Good,Telenor
67.07859115,24.93301009,25.77777778,Good,Telenor
67.07699496,24.93493781,29.25,Great,Telenor
67.07827429,24.93530239,20.92307692,Moderate,Telenor
67.07817552,24.93501049,13.42857143,Bad,Telenor
67.07856645,24.93330374,31,Great,Telenor
67.07766462,24.93423896,29.46875,Great,Telenor
67.07805632,24.93685771,15.25,Moderate,Telenor
67.06242134,24.93034327,31,Great,Telenor
67.19585122,24.90596231,17.83333333,Moderate,Telenor
67.19662085,24.90974492,21,Good,Telenor
67.05742468,25.0089546,23.8,Good,Telenor
67.05839333,24.98813442,22.07692308,Good,Telenor
67.06136073,24.99107543,28,Great,Telenor
67.05634608,24.99085527,31,Great,Telenor
67.07899649,25.00696045,31,Great,Telenor
67.04815882,25.00133418,28.66666667,Great,Telenor
67.08379263,24.9235969,28,Great,Jazz
67.07072166,25.02888771,28.85714286,Great,Telenor
67.06454905,25.01053874,19.25,Moderate,Telenor
67.06746912,25.01866168,17.55555556,Moderate,Telenor
67.0808512,25.00329818,30.81818182,Great,Telenor
67.18422393,24.90312548,17.07142857,Moderate,Telenor
67.19717063,24.90908497,22.86363636,Good,Telenor
67.19506611,24.90691489,30.875,Great,Telenor
67.18201364,24.90217696,20.83333333,Moderate,Telenor
67.18194253,24.90329079,14,Bad,Jazz
67.18091433,24.89939735,31,Great,Telenor
67.18158815,24.89978617,26.14285714,Good,Telenor
67.18170219,24.89845498,26.86666667,Good,Telenor
67.18465352,24.90306664,27,Great,Telenor
67.18346799,24.90790601,28.5,Great,Telenor
67.18269234,24.90562709,13.9,Bad,Telenor
67.18677774,24.90514933,20.33333333,Moderate,Telenor
67.1855432,24.90727421,17.72727273,Moderate,Telenor
67.09921922,24.92004649,28.28571429,Great,Telenor
67.138238,24.93441891,29.22222222,Great,Jazz
67.18428321,24.90366398,23.33333333,Good,Telenor
67.18632139,24.9070498,19.42857143,Moderate,Telenor
67.18432276,24.90515779,31,Great,Telenor
67.15704901,24.94638482,21.03125,Good,Telenor
67.02180549,24.86251104,31,Great,Jazz
67.07956479,24.9683354,26.85714286,Good,Telenor
67.06406751,24.98775304,19.66666667,Moderate,Telenor
67.05689959,24.89972953,25,Good,Telenor
67.1456847,24.84145856,30.41176471,Great,Jazz
67.10177317,24.84651441,28.5,Great,Telenor
67.12077896,24.83420344,23.83333333,Good,Jazz
67.09417967,24.92847866,25.66666667,Good,Jazz
67.12390383,24.92898179,30.78571429,Great,Jazz
67.11019488,24.9505477,30.90909091,Great,Jazz
67.08951782,24.98011624,23.77777778,Good,Jazz
67.12127379,24.95738425,17.2,Moderate,Jazz
67.14556546,24.92068997,27.08333333,Great,Jazz
67.08852203,24.98989947,23.5,Good,Jazz
67.15066684,24.93875406,21.33333333,Good,Jazz
67.0503141,24.94047365,30.78571429,Great,Telenor
67.12196724,24.81464712,5.333333333,No Coverage,Telenor
67.15055415,24.93873188,24.63829787,Good,Jazz
67.08796989,24.98468828,27.23076923,Great,Jazz
67.07725107,24.95786092,28.81818182,Great,Jazz
67.19304714,24.87157742,10.75,Bad,Jazz
67.26407425,24.84090422,30.5,Great,Telenor
67.10064287,24.83292039,29.47826087,Great,Jazz
67.19938849,24.84933192,28.33333333,Great,Telenor
67.10463099,24.82499771,23,Good,Telenor
67.104957,24.82506266,19.6,Moderate,Telenor
67.10209445,24.82763195,26.28571429,Good,Telenor
67.10299459,24.82781644,18.66666667,Moderate,Telenor
67.10338432,24.8278929,17,Moderate,Telenor
67.10253708,24.82771222,24.67567568,Good,Telenor
67.1029895,24.8246565,22.63636364,Good,Telenor
67.10428092,24.82807344,18.66666667,Moderate,Telenor
67.10347684,24.82573871,26.77777778,Good,Telenor
67.10390127,24.82657115,17.5,Moderate,Telenor
67.10419674,24.82490757,13.5,Bad,Telenor
67.10421857,24.82533193,29.88888889,Great,Telenor
67.10461544,24.826743,19.2,Moderate,Telenor
67.1042245,24.8238026,26.6,Good,Telenor
67.10506514,24.82396072,25.46153846,Good,Telenor
67.10317498,24.82359686,31,Great,Telenor
67.13830338,24.91688873,28.16666667,Great,Telenor
67.11641986,24.83828725,26.25,Good,Telenor
67.10502362,24.84742052,31,Great,Jazz
67.05282764,24.96593314,30.77777778,Great,Jazz
67.0612069,24.97189765,31,Great,Jazz
67.06280779,24.97198925,28,Great,Jazz
67.06161009,24.97272206,30.25,Great,Jazz
67.06161177,24.9726949,31,Great,Jazz
67.06283736,24.97199094,31,Great,Jazz
67.05872019,24.97890993,31,Great,Jazz
67.07263963,24.96618409,31,Great,Jazz
67.0768589,24.96634885,24.5,Good,Jazz
67.07590302,24.966408,31,Great,Jazz
67.0725646,24.96671793,23,Good,Jazz
67.07703783,24.96809945,24.55555556,Good,Telenor
67.07199921,24.96558314,21.25,Good,Jazz
67.07494889,24.96635245,26.875,Good,Jazz
67.08625437,24.96581395,31,Great,Jazz
67.08288519,24.96564786,25.6,Good,Jazz
67.08835243,24.96392052,23.5,Good,Jazz
67.10062203,24.99729692,26.76923077,Good,Jazz
67.09986603,24.99580787,30.9047619,Great,Jazz
67.08019162,24.96607585,26.25,Good,Jazz
67.0996322,24.99574669,31,Great,Jazz
67.10166779,24.99167148,31,Great,Jazz
67.10262463,24.99334581,30.75,Great,Jazz
67.08025376,24.96604291,23.0625,Good,Jazz
67.05323323,24.96787366,29.125,Great,Jazz
67.05491119,24.97157978,14.71428571,Bad,Jazz
67.0529549,24.97173061,22,Good,Jazz
67.05395261,24.97493466,26.75,Good,Jazz
67.05333616,24.97386758,28.44444444,Great,Jazz
67.08029998,24.92795205,30.88888889,Great,Jazz
67.07598729,24.95006678,24.5625,Good,Jazz
67.07797864,24.94692139,31,Great,Jazz
67.08072466,24.94910355,24.75757576,Good,Jazz
67.07628304,24.95210813,25.75,Good,Jazz
67.0759353,24.9554917,30.4,Great,Jazz
67.07607483,24.95355618,22.09090909,Good,Jazz
67.07805916,24.93686013,19.8,Moderate,Telenor
66.97559579,24.91724477,31,Great,Jazz
66.97594791,24.91587205,27.25,Great,Jazz
66.97357099,24.91315723,22.5,Good,Jazz
66.97494802,24.91657399,31,Great,Jazz
66.94789902,24.9203984,31,Great,Jazz
66.94224949,24.92105955,27.66666667,Great,Jazz
66.93752087,24.91936818,23.25,Good,Telenor
66.95821956,24.9566749,30,Great,Telenor
66.95710424,24.96165725,26,Good,Jazz
66.95728838,24.96079711,30.85714286,Great,Jazz
66.95758588,24.95965078,31,Great,Jazz
66.95894939,24.95346978,28.83333333,Great,Telenor
66.95483664,24.95851892,20.91666667,Moderate,Jazz
66.96067692,24.95384706,31,Great,Jazz
66.96159524,24.95409143,30.57142857,Great,Jazz
66.93935169,24.91273087,25.4,Good,Jazz
66.91539042,24.87404535,29.33333333,Great,Telenor
66.91678058,24.87517472,23,Good,Telenor
66.96271399,24.94258928,12.5,Bad,Jazz
66.94383035,24.9492781,31,Great,Telenor
66.99106237,24.87323957,26.5,Good,Jazz
66.99933114,24.86105705,30.92307692,Great,Jazz
67.01318918,24.8726424,20.8,Moderate,Jazz
67.01577456,24.87666615,27.2,Great,Jazz
67.01509873,24.87703015,27.16666667,Great,Jazz
67.00075118,24.86038295,31,Great,Jazz
67.00155424,24.8607939,31,Great,Jazz
66.99894078,24.86092924,25.88888889,Good,Jazz
66.99967523,24.85784792,25.33333333,Good,Jazz
66.99715848,24.85550343,19.5,Moderate,Telenor
66.99718736,24.85550976,31,Great,Jazz
66.99097806,24.87525875,23.4,Good,Jazz
67.01342452,24.87470663,26.875,Good,Jazz
66.99482861,24.86636737,31,Great,Jazz
66.99540652,24.86647337,31,Great,Jazz
66.99582903,24.86661581,15.4,Moderate,Jazz
66.99600748,24.85963876,31,Great,Jazz
66.88008963,25.04358818,30.2,Great,Jazz
67.05150409,25.00112452,31,Great,Jazz
67.05231443,25.00165969,25.09677419,Good,Jazz
67.05305517,25.00579432,31,Great,Jazz
67.05458486,25.00275261,30.05882353,Great,Jazz
67.03533427,24.83005223,22.7,Good,Jazz
67.03469203,24.83203459,15.68421053,Moderate,Zong
67.03802777,24.83407102,21.27586207,Good,Jazz
67.03959732,24.83176957,20,Moderate,Jazz
67.04035382,24.83240512,29.9,Great,Jazz
67.03531394,24.8218979,18.18181818,Moderate,Jazz
67.01654693,24.81077314,16.8,Moderate,Jazz
67.0339598,24.82993249,31,Great,Telenor
67.03414658,24.8366965,28.53333333,Great,Jazz
67.02823144,24.83728079,25.0625,Good,Telenor
67.02871968,24.83604618,25.3125,Good,Telenor
67.03535148,24.82189073,22.30769231,Good,Jazz
67.0260822,24.82535728,27.26666667,Great,Telenor
67.03387725,24.83003058,31,Great,Telenor
66.98959979,24.8200975,24.5,Good,Telenor
67.02674688,24.83361582,31,Great,Telenor
67.03030145,24.83908724,21,Good,Telenor
67.02901062,24.83400498,20.1,Moderate,Telenor
67.0306063,24.8328581,31,Great,Telenor
67.03028274,24.81561523,24.5,Good,Telenor
67.02828243,24.83464704,25,Good,Telenor
67.03415955,24.83667755,31,Great,Jazz
67.02897484,24.83427254,24,Good,Telenor
67.02780423,24.83691835,26.18181818,Good,Telenor
67.02935034,24.8358653,19.16666667,Moderate,Telenor
67.03384543,24.8285011,23.76190476,Good,Telenor
67.0357495,24.83463833,21.38888889,Good,Telenor
67.04667714,24.8324181,21.17647059,Good,Jazz
67.00559395,24.82049928,28.11111111,Great,Jazz
66.98489349,24.83325285,31,Great,Jazz
67.00959847,24.81660542,30.83333333,Great,Jazz
66.99574454,24.81393505,17.41666667,Moderate,Jazz
67.00482003,24.81295833,19.84615385,Moderate,Jazz
67.00481115,24.81298211,14.22222222,Bad,Jazz
67.00496638,24.81361535,28.09090909,Great,Jazz
66.99555872,24.815436,23.4,Good,Jazz
67.00566328,24.81602368,30.9,Great,Jazz
67.00604976,24.81597292,31,Great,Telenor
67.03478407,24.81465636,28,Great,Jazz
67.02724871,24.80528647,29.06666667,Great,Jazz
67.02671126,24.80535303,20.92307692,Moderate,Jazz
67.02895317,24.80682884,27.07692308,Great,Jazz
67.03215429,24.83930709,30.83333333,Great,Jazz
67.03763883,24.840708,23.375,Good,Jazz
67.037661,24.84071572,26.5,Good,Jazz
67.03142225,24.84013648,28.05882353,Great,Jazz
67.03794707,24.84072701,22.8,Good,Jazz
67.03018951,24.8391322,20.3,Moderate,Jazz
67.0364394,24.83533661,26.92857143,Good,Jazz
67.00892345,24.81411257,23,Good,Jazz
67.00714433,24.81595608,28,Great,Jazz
67.00653533,24.81502049,24.26666667,Good,Jazz
67.03337707,24.83030766,22.63636364,Good,Jazz
67.01777737,24.81213272,31,Great,Jazz
67.0171132,24.8108828,18.30769231,Moderate,Jazz
67.01959674,24.81549887,31,Great,Jazz
67.01644706,24.81241487,8,No Coverage,Jazz
67.01927751,24.81478771,29.21428571,Great,Jazz
67.01318567,24.81184667,20.01818182,Moderate,Jazz
67.0147307,24.81133941,29.85714286,Great,Jazz
67.01708567,24.8108936,15.8,Moderate,Jazz
67.01856613,24.81240947,31,Great,Jazz
67.01832733,24.81250617,25.33333333,Good,Jazz
67.02501577,24.832262,22.25,Good,Jazz
67.03034697,24.82758097,23.3,Good,Jazz
67.03035415,24.83822734,19.25,Moderate,Jazz
67.0268508,24.82737642,30.77777778,Great,Jazz
67.03199719,24.82894457,26.55555556,Good,Jazz
67.03271632,24.82733495,25.625,Good,Jazz
67.03699827,24.83678304,17.72727273,Moderate,Jazz
67.03068568,24.80388729,31,Great,Jazz
67.03046811,24.80399083,31,Great,Jazz
67.03037396,24.83803081,26.25,Good,Jazz
67.10526806,24.824002,20.71428571,Moderate,Telenor
67.10408579,24.82582284,22,Good,Telenor
67.10279047,24.82461843,26.11111111,Good,Telenor
67.10392276,24.82375018,24.55555556,Good,Telenor
67.10352779,24.82366419,31,Great,Telenor
67.10283707,24.82352683,31,Great,Telenor
67.18945552,24.89677979,8.4,No Coverage,Telenor
67.19032579,24.89820161,26,Good,Telenor
67.1872355,24.90075567,16.74074074,Moderate,Telenor
67.19101318,24.90207243,25.1,Good,Telenor
67.18952801,24.89669952,27,Great,Telenor
67.19005744,24.90455325,19,Moderate,Telenor
67.1243619,24.83080285,25.08695652,Good,Telenor
67.1896406,24.90268321,27.5,Great,Telenor
67.19128159,24.90441324,24.33333333,Good,Telenor
67.12246504,24.83172257,30.9,Great,Telenor
67.18599119,24.89851824,24.26666667,Good,Telenor
67.18703536,24.90339642,21,Good,Telenor
67.19117529,24.90398677,22,Good,Telenor
67.19077141,24.90458393,25.33333333,Good,Telenor
67.1892366,24.90578555,24.81481481,Good,Telenor
67.18839063,24.90608388,24.6,Good,Telenor
67.18415963,24.90255425,19,Moderate,Telenor
67.18910126,24.90232365,27.55555556,Great,Telenor
67.18354877,24.90028662,31,Great,Telenor
67.1850012,24.90140324,24.2,Good,Telenor
67.18322834,24.88190471,29.21428571,Great,Telenor
67.18144195,24.88275379,29.18181818,Great,Telenor
67.17798114,24.89153375,26.85714286,Good,Telenor
67.00662523,24.92539652,22.66666667,Good,Jazz
67.19190676,24.89930352,23.55555556,Good,Telenor
67.1889142,24.9003034,15.66666667,Moderate,Telenor
67.18894288,24.90029563,25.375,Good,Telenor
67.18824389,24.89762801,25.92682927,Good,Telenor
67.18007139,24.88331343,27.45454545,Great,Telenor
67.18059636,24.88308006,15,Moderate,Telenor
67.17929101,24.88362692,27.30769231,Great,Telenor
67.17898271,24.8837297,27.55555556,Great,Telenor
67.12381446,24.83199655,29,Great,Telenor
67.12702223,24.83431942,28.5,Great,Telenor
67.17568896,24.89379986,23.10526316,Good,Telenor
67.1726571,24.89140212,28.66666667,Great,Telenor
67.18144234,24.88477822,29.91666667,Great,Telenor
67.01330666,24.86681903,19,Moderate,Telenor
67.01456459,24.86049299,31,Great,Telenor
67.01399975,24.86425596,25.55555556,Good,Telenor
67.0238059,24.87099472,8.888888889,No Coverage,Telenor
67.0152656,24.86415072,15.16666667,Moderate,Telenor
67.01290843,24.86274194,17,Moderate,Telenor
67.02703926,24.8852536,31,Great,Telenor
67.01526184,24.86412363,15.4375,Moderate,Telenor
67.01508885,24.86625048,31,Great,Telenor
67.01304149,24.86215374,21.63636364,Good,Telenor
67.0325031,24.88540237,30.25,Great,Telenor
67.01288024,24.86273319,31,Great,Telenor
67.01403896,24.86210653,24.5,Good,Telenor
67.01412661,24.86193611,25.25,Good,Telenor
67.01523934,24.86460376,25.28571429,Good,Telenor
67.01654529,24.86566159,21.22222222,Good,Telenor
67.01543469,24.86302864,16.71428571,Moderate,Telenor
67.0162739,24.86315719,26.71428571,Good,Telenor
67.0115894,24.86165606,31,Great,Telenor
67.02378715,24.87101804,20.77777778,Moderate,Telenor
67.01477441,24.85918592,18,Moderate,Telenor
67.01831999,24.86268102,30.8,Great,Telenor
67.01642891,24.8655544,20,Moderate,Telenor
67.09328748,24.92693298,28,Great,Jazz
67.07530034,24.91985094,23,Good,Telenor
67.07167136,24.92106921,30.9047619,Great,Telenor
67.07377868,24.92141344,27.47368421,Great,Telenor
67.07423026,24.92094656,25.30769231,Good,Telenor
67.07374466,24.92272446,30.41666667,Great,Telenor
67.07582068,24.91869657,23.16666667,Good,Telenor
67.07581155,24.91881617,22.57142857,Good,Telenor
67.07628377,24.91972533,28.33333333,Great,Telenor
67.07250369,24.92173385,22.27777778,Good,Telenor
67.07379835,24.92139312,25.07142857,Good,Telenor
67.07589368,24.91908334,25.1,Good,Telenor
